"频道名称","粉丝数","简介","邮箱","国家"
"Great British Racing","58000","Great British Racing's YouTube channel gives an unrivalled insight into the world of horse racing in the home of the sport. 

Content with the stars, behind the scenes from the biggest events and films with unsung heroes... it's all on @GBRYT

Subscribe to not miss out on great content!","info@greatbritishracing.com","United Kingdom"
"KIII 3 News","54800","KIII 3NEWS is the ABC affiliate in Corpus Christi, Texas, operating to serve, inform and improve communities in the Coastal Bend. The station began broadcasting in South Texas on May 4, 1964.  Today, KIII 3NEWS dominates one of the fastest-growing markets in Texas. The station’s service to the community and commitment to local news and weather coverage has consistently made it the Coastal Bend's news leader for decades.","TEGNA@nimia.com","United States"
"Nebraska Medicine Nebraska Medical Center","54100","Thanks for visiting Nebraska Medicine's YouTube channel. We hope our videos provide education and information about a variety of medical topics. Our videos cannot diagnose or treat any medical condition. We always try to respond to comments and questions, but remember, medical questions are best answered in person by a health care provider. When leaving comments, please do not disclose personal health information about anyone. Please keep comments civil and polite.
Nebraska Medicine can be found on line at http://www.nebraskamed.com. 

Nebraska Medicine is the most esteemed academic health care system in the region, offering exceptional patient care combined with innovative research and education. Committed to advancing the quality of health care, Nebraska Medicine represents the clinical integration of The Nebraska Medical Center, the state’s largest and highest rated hospital, Bellevue Medical Center and UNMC Physicians.","kaythomas@nebraskamed.com; twilson@nebraskamed.com; privacy@nebraskamed.com","United States"
"Saahas For Pune","53700","Official YouTube channel!
Helpline Number- 8459592034

Based in PCMC (Pune) and surrounding areas, SAAHAS FOR PUNE is a dedicated NGO working tirelessly to rescue, treat, and care for stray animals. Since 2019, we’ve been on the streets helping voiceless souls find safety, health, and love.

💛 What We Do:
	•	Rescue and treatment of injured stray animals
	•	Sterilization and vaccination drives
	•	Adoption support and awareness
	•	On-ground stories, animal recoveries, and behind-the-scenes shelter life

Your overwhelming love, support, and visits make all the difference. Every donation – no matter how small – brings us closer to saving another life.


🎥 Subscribe to witness heart-touching rescues, healing journeys, and the unspoken bond between humans and animals.

📍 Want to visit us or support our cause? You’re always welcome!
#saahas #animalrescue #animal","support@saahasforpune.org","India"
"Venn Healthcare Ltd","52600","Supplying the UK's medical and aesthetic markets with the latest non-invasive medical and cosmetic treatments from trusted global brands, Storz Medical, Classys, Cluederm, Lutronic & Aquagold Fine Touch. Training and in-house after care provided. 

About Us
Venn Healthcare supply advanced, non-invasive systems for medical, cosmetic and aesthetic markets. Our product portfolio includes carefully selected treatments from trusted global brands Product lines include a wide range of devices with various applications from dermatological applications such as HIFU, Fat Freezing, skin tightening, laser tattoo and hair removal to the treatment of soft tissue injuries and urological pathologies. Technologies vary from the latest fat freezing and laser machines to shockwave therapy devices and micro needling. 

Clients include clinicians and physiotherapists to clinic owners and hospital managers, this give us a deeper understanding of both client and practitioner needs. www.vennhealthcare.com","info@vennhealthcare.com","United Kingdom"
"Dr. Carl Baird","50000","I’m Dr. Carl Baird — chiropractor and strength coach — and I help adults 40+ overcome joint pain and arthritis so they can stay active and enjoy life. For the past 12 years, I’ve guided adults in building strength and improving movement — the most powerful way to reduce pain and maintain your lifestyle as you age.

On this channel, I show you safe, effective ways to strengthen your body while limiting stress on your joints, so you can stay mobile, active, and confident.

My mission is simple: to help you live stronger, healthier, and happier. I’m excited you’re starting your strength journey with me — let’s get moving!

Stay Strong,
Dr. Carl Baird","drbaird@solvingpainwithstrength.com","United States"
"Kennedy Krieger Institute","49800","Learn more about Kennedy Krieger Institute, an internationally recognized institution dedicated to improving the lives of individuals with developmental disorders and injuries through patient care, research, professional training, special education, and community initiatives.","Foundation@kennedykrieger.org; HelpKids@kennedykrieger.org","United States"
"The University of Sydney","47900","As Australia's first university, students and researchers come to the University of Sydney from all over the world and from all backgrounds to join a community dedicated to unveiling new insights that change the world around us.

CRICOS: 00026A
TEQSA: PRV12057","planned.giving@sydney.edu.au; campus.assist@sydney.edu.au; development.fund@sydney.edu.au; engage.team@sydney.edu.au; pvc.ge@sydney.edu.au","Australia"
"CBC News Manitoba","40700","Watch CBC Manitoba videos, news and stories that matter to you.
Head to https:https://www.cbc.ca/news/canada/manitoba to learn more.","Ask@cbc.ca; communications.winnipeg@cbc.ca; iteam@cbc.ca; radio893@cbc.ca; aih@cbc.ca; checkup@cbc.ca; costofliving@cbc.ca; david.hutton@cbc.ca; day6@cbc.ca; firstname.lastname@cbc.ca; frontbuner@cbc.ca; ideas@cbc.ca; justasking@cbc.ca; melanie.verhaeghe@cbc.ca; quirks@cbc.ca; storylines@cbc.ca; sunday@cbc.ca; talkback@cbc.ca; thecurrent@cbc.ca; thedose@cbc.ca; thehouse@cbc.ca; weekend@cbc.ca; whatonearth@cbc.ca; whitecoat@cbc.ca","Canada"
"San Francisco SPCA","39300","Founded in 1868, the San Francisco SPCA is an independent, community-supported nonprofit. Our mission is to ensure every companion animal has access to quality medical care, compassionate shelter, and a loving home.","info@sfspca.org; publicrelations@sfspca.org; AAT@sfspca.org; adoptions@sfspca.org; behaviorinfo@sfspca.org; careers@sfspca.org; CVclinics@sfspca.org; development@sfspca.org; hospital@sfspca.org; partnerships@sfspca.org; spayneuterfrontdesk@sfspca.org; tour@sfspca.org; volunteers@sfspca.org; surrender@sfspca.org","United States"
"Farm Sanctuary","37600","Farm Sanctuary was founded in 1986 to combat the abuses of factory farming and to encourage a new awareness and understanding about ""farm animals."" At Farm Sanctuary, these animals are our friends, not our food.

Over the years, we have rescued thousands of animals, and educated millions of people about their plight. People are shocked to learn about the intolerable conditions that are commonplace on today's industrialized farms.

Our rescue and education work continues, as we advocate for laws and policies to prevent suffering and promote compassion. We are reaching out to legislators and businesses, and working to bring about institutional reforms.

Please visit www.farmsanctuary.org for more information.","info@farmsanctuary.org; mturner-smith@farmsanctuary.org; shelter@farmsanctuary.org; volunteer@farmsanctuary.org","United States"
"Hartford HealthCare","36700","Hartford HealthCare is Connecticut’s most comprehensive healthcare network.","Elizabeth.Begley@hhchealth.org","United States"
"Memorial Healthcare System","36200","Since its inception in 1953, Memorial Healthcare System has been a leader in providing high-quality health care services to South Florida residents. Today, it is the third-largest public health care system in the nation and highly regarded for its exceptional patient- and family-centered care. Memorial's patient, physician and employee satisfaction rates are some of the most admired in the country, and the system is recognized as a national leader in quality health care.

Memorial Regional Hospital is the flagship facility of the health care system and is one of the largest hospitals in Florida. Memorial Regional Hospital offers extensive and diverse health care services that include Memorial Cardiac and Vascular Institute featuring renowned surgeons, Memorial Cancer Institute treating more inpatients than any other in Broward County, and Memorial Neuroscience Center providing innovative technology and world-class physicians.","family@mhs.net; MyBill@mhs.net; mychart@mhs.net","United States"
"Loma Linda University Health","35500","Loma Linda University Health is an academic medical center operating six hospitals, a physician practice corporation, remote clinics in the western United States, and affiliate organizations around the world. These medical services interact with the eight schools that make up our healthcare focused university. This mutual pursuit of excellence leads to outstanding care for our patients and great learning opportunities for our students. 
Loma Linda University is a Seventh-day Adventist organization with more than 4,400 students located in Southern California. Eight schools comprise the University organization. We share our campus with six hospitals where students receive hands-on training. More than 100 programs are offered by the schools of Allied Health Professions, Behavioral Health, Dentistry, Medicine, Nursing, Pharmacy, Public Health and Religion.","birthandbeyond@llu.edu","United States"
"Skydog Sanctuary","33900","Skydog Sanctuary is a 501c3 non-profit that rescues at-risk mustangs and burros across the United States from neglect, abuse and mistreatment as well as reunites families of mustangs separated during roundups where possible.  Our equally important mission is to educate, inform and raise awareness of wild horse and burro issues to inspire others to get involved also.   Wildness matters.  Mustangs matter.

Right now America’s wild horses are being threatened with being killed or sterilized by the Government and this is unacceptable and wrong. There are over 44,000 wild horses currently locked up in BLM holding pens across the American West and they need our help NOW. There are better humane ways to manage wild horses on the range without roundups and holding pens.    

Please join us in fighting for our wild horses and for keeping more horses free on our public lands ❤️❤️

Please support us by sponsoring our rescued horses and burros via our website or Patreon.","exsec_exsec@ios.doi.gov; contact@skydogranch.org; store@skydogranch.org; aebbers@blm.gov; askusda@usda.gov; comments@whitehouse.gov; horsesinneed@skydogranch.org; kfjohnso@blm.gov","United States"
"Helen Hayes Hospital","33700","http://www.helenhayeshospital.org/

As one of the country's first physical rehabilitation facilities, the New York State Department of Health's Helen Hayes Hospital is widely recognized as a leader in rehabilitation medicine and research. For over 100 years, we have helped restore function to individuals with catastrophic injuries and chronic disabling illnesses, enabling them to move on to active, productive, independent and fulfilling lives. Our team approach to care challenges our patients to not only meet, but to exceed their goals. We support them with state-of-the-art equipment and technology and provide their families with the compassion and information needed to make recovery a reality. Patients from around the country are drawn to our beautiful 105-acre campus with magnificent Hudson River views, located 35 minutes north of New York City.","info@helenhayeshospital.org; webmaster@helenhayeshospital.org",""
"ASPCApro","33600","ASPCApro provides tools and resources for animal welfare professionals. We've combined information and knowledge from our experts to share with shelters and other animal welfare professionals.

We encourage participation and hope you will share your opinions on our issues. By taking part in discussions on our page, you are agreeing to the policy outlined below.

We reserve the right to delete posts containing the following: profanity, personal attacks, offensive language","NFDR.Partners@aspca.org; aspcalearning@aspca.org; aspcapro@aspca.org; equinewelfare@aspca.org; grants@aspca.org","United States"
"Calgary Herald","33400","The latest local, national, world, business and sports news—in video form.","epapersupport@calgaryherald.com; mysubscription@calgaryherald.com",""
"Vetnique®","32200","Vetnique’s purpose is to help pets and their families thrive and lead happier, healthier lives with unique, veterinary formulated products. 

We’re passionate about connecting with pet parents worldwide who share a common belief: that pets are a core part of the family. It's what drives us to create trusted, effective products focused on not just the well-being of pets, but also the families that care for them.  

As a veterinarian-founded company, we genuinely understand the health needs of pets better than anyone. It’s what sets us apart! With our veterinary expertise, we offer unique solutions for everyday pet health problems facing pet families. We don’t just help pets live happier, healthier lives––we help them thrive!","support@vetnique.com","United States"
"21st Century Hospitals","32100","21st Century Hospital is a leading Hospital in Vapi with all modern health care facilities and departments under one roof with full time doctors and cordial and efficient paramedical staff. We have imbibed a spirit of providing best care to the people and we wish to fill a slot in the Health Services Infrastructure in the Industrial Town of Vapi,...","21stcenturycancercare@gmail.com; 21stcenturyeclass@gmail.com; drakshaynadkarni@yahoo.co.in; hospital21st@yahoo.in; nadkarnihospital@gmail.com","India"
"Nemours","32000","At Nemours Children’s Health, our mission is to go well beyond medicine to help children where they live, learn and play.We believe in supporting each child’s whole health—the social, economic, behavioral and environmental factors that also affect their lives. As one of the largest pediatric health systems in the country, the expertise of our multi-state, multi-site system is available wherever we care for kids—and our Nemours KidsHealth.org website is the #1 most-trusted source for physician-reviewed information and advice on children's health and parenting. We aim to create the healthiest generations of children 
by envisioning a future where all children have access to the highest standard of care regardless of who they are or where they live.

Note: Nemours YouTube channel offers general information and not specific or personalized medical advice. Patients and their families should contact their healthcare providers for medical advice specific to their situations.","concerns@nemours.org; nemhimreferralteam@nemours.org; patientrecords@nemours.org; patientrelationsDV@nemours.org; PR@nemours.org","United States"
"Animals Cottage - Rescue Center","31900","Animals Cottage – Rescue Center is a safe place for cats and kittens in Lahore, Pakistan.","animalscottage@gmail.com","United States"
"Oregon State University","31000","Oregon State University, a land grant institution, promotes economic, social, cultural and environmental progress for people across Oregon, the nation and the world through our graduates, research, scholarship, outreach, and engagement.","newstudents@oregonstate.edu; extension.engagement@oregonstate.edu; financial.aid@oregonstate.edu; graduate.admissions@oregonstate.edu; hmscmainoffice@oregonstate.edu; intladmit@oregonstate.edu; osuadmit@oregonstate.edu; portlandcenter@oregonstate.edu; registrars@oregonstate.edu; scholarship.office@oregonstate.edu; studentaccountservices@oregonstate.edu; uhds@oregonstate.edu; visit.osu@oregonstate.edu","United States"
"Turpentine Creek Wildlife Refuge","29600","Turpentine Creek Wildlife Refuge is striving to see the end of the big cat and bear trade, within our lifetime. Allowing these magnificent animals to enjoy life without fear, abuse, abandonment, or neglect; letting them be the wild animals they were truly meant to be. Through education, advocacy, and quality care for our current rescues, we are making strides in changing the mindset of a nation. As a 501(c)3 nonprofit organization, our mission is to provide lifetime refuge for abused and neglected “Big Cats” with emphasis on tigers, lions, leopards, and cougars. We have created a place that these animals can finally get the care and piece of freedom that they deserve. With your help, we will be able to expand our public educational outreach, education programming, and continue to rescue animals in need.","marketing@tcwr.org","United States"
"KVIA ABC-7","27700","KVIA-TV has a proud 60-year history of serving as the ABC network affiliate in El Paso, Texas; Las Cruces, New Mexico; and Juarez, Mexico.","silvia.castro@kvia.com; fccinfo@fcc.gov; news@kvia.com","United States"
"Dallas Zoo","25500","The official YouTube channel of the Dallas Zoo, the largest zoo in Texas. Dive into the world of animal encounters, conservation updates, behind-the-scenes footage, events at the Zoo, and more! Our animals are the stars of the show.","Development@dallaszoo.com; GroupSales@dallaszoo.com; Info@dallaszoo.com; Members@dallaszoo.com; Tickets@dallaszoo.com; press@dallaszoo.com","United States"
"Medical Channel Asia","24000","Medical Channel Asia (MCA) was started with the mission of helping information-seekers cut through the clutter online and provide credible, researched and useful health information. 

Our commitment is to provide timely and regular health information and news specifically catered to the global Asian audience. The content provided in MCA is designed to be most suited for the Asian context and body-type. All content is developed by a medically-trained editorial team in consultation with licensed healthcare practitioners from around the world. 

All content provided on MCA is meant for informational purposes only and not as a substitute for personal health and medical advice from a healthcare professional.","booking@medicalconciergeasia.com; editor@medicalchannelasia.com; marketing@medicalchannelasia.com","Singapore"
"The Royal Agricultural Winter Fair","24000","The Royal Agricultural Winter Fair is celebrating 100 years of World Class Equine & Agricultural excellence | Join us Nov 4-13, 2022 for #RAWF100","csura@royalfair.org; info@royalfair.org",""
"Animal Rescue Kharkiv","23300","Ми - ""Порятунок тварин Харків"".
Виїжджаємо на виклики, де життю тварини - кота, собаки, птаха, дикої тварини - загрожує небезпека: збиті, поранені, у важкодоступних місцях, на дереві, в ямі.
Працюємо 24/7.
На нашому каналі дивіться відео порятунку пухнастиків, історії тварин, тих, хто шукають родину, історії людей, які врятували цих тварин кожного вівторка та кожної пятниці о 20:00.

Ми у Facebook: https://www.facebook.com/spt.kh
Ми в Instagram: https://www.instagram.com/animal.rescue.kharkiv","info@animalrescuekharkiv.com; info@animalrescuekharkiv.org","Ukraine"
"World Organisation for Animal Health","22200","Our mission is to improve animal health globally, thereby ensuring a better future for all. 

We have been at the forefront of controlling animal diseases for more than 100 years. Since 1924, we have focused on monitoring and disseminating knowledge about animal diseases and how to use scientific data to limit animal diseases’ adverse effects on society. We work with 182 countries and territories, our Members, to protect the health of animals, humans and the planet.","woah@woah.org; media@woah.org","France"
"Centennial College","21500","Centennial College offers programs in business, communications, community and health studies, general arts, English language studies, engineering technology, hospitality, tourism and transportation.","partnerships@centennialcollege.ca; rpolsinelli@centennialcollege.ca","Canada"
"Leeds Teaching Hospitals NHS Trust","21400","One of the largest and busiest acute hospital trusts in the country, our vision is to provide the highest quality specialist and integrated care. 

We are incredibly proud of the work we do across our seven hospitals in Leeds. Our state-of-the-art facilities enable us to deliver high-quality hospital services for the people of Leeds, Yorkshire and the Humber and beyond.

We play an important role in the training and education of medical, nursing and dental students, and are a centre for world-class research, innovation and pioneering new treatments.  

Our workforce of 20,000 staff are central to everything we do here at Leeds Teaching Hospitals and our reputation for specialist care, research and academic training is down to their hard work and dedication.

Our seen hospitals are: 
Leeds General Infirmary
St James's University Hospital
Chapel Allerton Hospital
Leeds Children's Hospital
Seacroft Hospital
Wharfedale Hospital
Leeds Dental Institute","innovation.lth@nhs.net; leedsth-tr.ppi@nhs.net; leedsth-tr.researchcareerhub@nhs.net; leedsth-tr.researchcomms@nhs.net; leedsth-tr.researchcontracts@nhs.net; leedsth-tr.researchdata@nhs.net; leedsth-tr.researchfacilitation@nhs.net; leedsth-tr.researchfeasibility@nhs.net; leedsth-tr.researchgovernance@nhs.net; leedsth-tr.ribusinessteam@nhs.net; leedsth-tr.speakup@nhs.net; leedsth-tr.website@nhs.net; ltht.researchinformatics@nhs.net; research.academylth@nhs.net","United Kingdom"
"Cone Of Shame","21400","The Cone of Shame is a veterinary medicine-based podcast and YouTube show about pet health and the veterinary community hosted by veterinarian Dr. Andy Roark. It originated as a resource for pet owners, and now speaks primarily to veterinary audiences.","maria@unchartedvet.com; admin@drandyroark.com","United States"
"BOSS Farms","20000","🐾 Welcome to the Wild Side of Rescue with Tye Friis 🐾
With over a decade of hands-on animal rescue experience, Tye Friis has dedicated his life to saving animals in need—from local emergencies to international missions. He’s built shelters, led life-saving operations across borders, and never turns away from a creature in distress.

As the founder of B.O.S.S. Farms, Tye is now developing a 500-acre off-grid sanctuary deep in Oregon, designed to be a self-sustaining haven for both animals and people.

Now a father of two, Tye’s mission is evolving—blending homesteading, family life, and large-scale rescue into a one-of-a-kind adventure. Whether you’re here for the animals, the builds, or the raw honesty of life off-grid…

Subscribe and be part of the journey—every wild, muddy, beautiful step.","care@bossfarms.com","United States"
"RESQCT - ANIMAL RESCUES INDIA","19900","RESQ Charitable Trust (RESQ CT), headquartered in Pune, India, has been a pivotal figure in Maharashtra's animal welfare sector since 2007. The organisation provides state-wide emergency wildlife response, advanced veterinary care, and rehabilitation at the Transit Treatment Centre. 
#wildlife #wildliferescue #animalrescue #wildlifeconservation #snake #birds #leopardrescue #pangolinrescue #wildliferehabilitation","info@resqct.org; admin@resqct.org; communications@resqct.org; outreachteam@resqct.org; team@resqct.org","India"
"SPCA International","19200","What does SPCA International do?  Our mission is to advance the safety and well-being of animals

SPCA International specializes in assisting animals in areas of conflict and disaster. During times of natural disaster, political turmoil, war and man-made disaster - SPCA International is ready to take action for the protection of animals. Along with partner organizations around the world, we focus on helping in crisis situations where animals are at risk or in danger.  Learn more here by watching our videos and by visiting our website at https://www.spcai.org","partnerships@spcai.org",""
"Drone Pet Recovery","19100","Heartwarming stories of thermal drones finding lost pets, tips for recovering your missing pet and help for folks wanting to start their own drone service. 
If you've lost a pet in Ohio, call us: 740-334-4099
Or visit DronePetRecovery.com","info@avodadrones.com; sales@dronepetrecovery.com","United States"
"Mind Your Horse","19100","www.mindyourhorse.com.","info@mindyourhorse.com","Canada"
"News 8 Now","17700","News 8 Now on YouTube invites users to interact with each other on hot topic issues in the La Crosse--Eau Claire area. We'll provide the news, you provide the conversation.","news8@wkbt.com","United States"
"Robert Gardner Wellness","16800","Thai massage, yoga, yoga therapy and chronic pain management. I specialize in soft tissue chronic pain management and helping people overcome issues that doctors and physical therapists sometimes overlook. I help frequently with carpal tunnel syndrome, thoracic outlet syndrome, sciatica, chronic menstrual pain and the common upper back and neck pain in addition to low back pain.

Work on yourself, work on others & information to help with pain relief. Yoga therapy and pain science informed manual therapy videos. I'm located in Austin, Texas but I can work with you where you are via zoom. Work on yourself and help others. I've dedicated half of my life to coming up with common sense solutions to chronic pain issues after being hit by a drunk driver and suffering in pain myself.

If you need help please contact me.

I post tasting videos for beer, tequila, liquor and other beverages or coffee on Salud! No Limit Holdem Online Poker videos for fun and recorded from Bovada poker online.","robert@robertgardnerwellness.com","United States"
"University of Maryland School of Medicine","16800","Chartered in 1807, the School of Medicine is the fifth oldest and the first public medical school in the US. Our founding building, Davidge Hall, built in 1812, is recognized as the oldest medical facility in the country continuously used for medical education and is a National Historical Landmark.","egasaway@som.umaryland.edu; pathaprogram@som.umaryland.edu; webmaster@som.umaryland.edu; admissions@som.umaryland.edu; aganzermiller1@som.umaryland.edu; bernard.frisby@umm.edu; carly.foland@umm.edu; clawrence@fpi.umaryland.edu; cscheiderer@som.umaryland.edu; danielle.crawford@som.umaryland.edu; DCJones@som.umaryland.edu; dharcum@som.umaryland.edu; dreynolds@som.umaryland.edu; eboydston@som.umaryland.edu; ell@som.umaryland.edu; eshea@umm.edu; gbooker@som.umaryland.edu; HMinken@som.umaryland.edu; iamoros@som.umaryland.edu; JByer@som.umaryland.edu; jecke@som.umaryland.edu; jfisher@som.umaryland.edu; kelly.clark@som.umaryland.edu; kelly.gieron@umm.edu; kmyers@som.umaryland.edu; lindsay.farrington@umm.edu; meggie.connelly@umm.edu; melissa.poland@som.umaryland.edu; MWasson@som.umaryland.edu; nhawsey@som.umaryland.edu; nicole.stafford@umm.edu; nrathell@som.umaryland.edu; pbates@som.umaryland.edu; plambert@som.umaryland.edu; registrar@umaryland.edu; RJBrown@som.umaryland.edu; rsteen@som.umaryland.edu; SabriahaPoole@som.umaryland.edu; SBradley@som.umaryland.edu; studentaffairs@som.umaryland.edu; StudentResearch@som.umaryland.edu; terryroberts@umm.edu; tmorgan@som.umaryland.edu; tnkenge@som.umaryland.edu; whitney.krapf@umm.edu","United States"
"PetWorldInsider","16400","Welcome to the Pet World Insider!

Pet World Insider is a program filled with inside information about the pet world.  The pet world is an incredibly large and diverse world filled with many hidden treasures amongst the obvious delights.  We want to shine a bright light on all the things that pet lovers need to know and want to know about.

The host of Pet World Insider is Robert Semrow.  Robert is well-known and respected throughout the pet world.  He is a author, lecturer and actively involved in the pet world. Robert can be heard weekly on more than 130 radio stations across country, plus XM.   Robert and his team will bring the creativity and expertise that he is known for to share wonderful stories and news about the animals, their people, the products and everything that makes the pet world an interesting and rewarding experience.

Our goal is to share the information with all pet lovers throughout the world.","info@petworldinsider.com; bariann@pawspr.com","United States"
"Don't Forget The Bubbles","16000","Are you a busy healthcare professional or healthcare student? 
Do you look after and treat children who are unwell? 

We've got you covered. We are a team of healthcare professionals using our channel to bring you videos on: 

Clinical paediatric pearls
Online teaching tips
Ways to improve your productivity","tara.george@nhs.net","United Kingdom"
"The Kind Canine","15100","Welcome! My name is Erica Pashia and I am the owner and head trainer for The Kind Canine. I am a certified dog trainer (ABCDT) and have raised and worked with many wonderful dogs throughout the course of my life. From an early age, I was fascinated and intrigued by animals and animal behavior as a whole. When I rescued my first dog as an adult - who also came to me with several behaviors of concern - I became fully entrenched in dog training strategies, philosophies and how to better communicate with my new canine companion, thus beginning my journey as a professional dog trainer!
#AvantLink","thekindcaninepetservices@gmail.com","United States"
"University of Lancashire","14900","We are an international, multi-campus university tracing its roots back to 1828 and leading the way in modern learning today. Our vision is to create a world-class campus for the benefit of students, staff and the surrounding community.

Today we're one of the UK’s largest universities with a staff and student community approaching 42,000. Our employment-focused course portfolio with over 350 undergraduate programmes, nearly 200+ postgraduate courses and rich array of CPD courses means we offer our students the skills and experience that industry needs.

The University of Lancashire is the most affordable university in the country according to The Times (2023).","enquiry@hkct.edu.hk; info@eue.edu.eg; info@icem.edu.om; info@rlesc.qa; info@ucl.lk; admin@uzhnu.edu.ua; admission@ucbbd.org; AUCInternational@aucmed.edu; contactus@uomenterprise.ac.mu; eception@icps.edu.gr; hbuuclan5073393@163.com; iie@gdufs.edu.cn; infokd@segi.edu.my; media@uzhnu.edu.ua; official@uzhnu.edu.ua; oiec@hunnu.edu.cn; penquiries@uclan.ac.uk; reception@icps.edu.gr; scope@cityu.edu.hk; shape@vtc.edu.hk; siftls@163.com; wangying318@gmail.com; yingwang@bit.edu.cn","United Kingdom"
"Cognitive FX","14400","Cognitive FX 77% of patients experience a meaningful reduction in symptoms.
Third party, peer reviewed, published outcome data shows that the CFX approach is the most effective treatment option for post concussion syndrome, mild TBI patients.

Click here to view our website: https://www.cognitivefxusa.com
Click here for a concussion consultation: https://bit.ly/3npHVKq
Click here for our ONLINE COURSE about HOW TO MANAGE HEADACHES: https://cognitivefx.thinkific.com","info@cognitivefxusa.com","United States"
"Teesside University","14400","Teesside University is dynamic, energetic and innovative. We're growing and inspiring others to do the same.","enquiries@tees.ac.uk; info@nationalhorizonscentre.org.uk; international.admissions@tees.ac.uk; international@tees.ac.uk; internationalenquiries@tees.ac.uk; london-enquiries@tees.ac.uk; studentlife@tees.ac.uk; business@tees.ac.uk; darlington@tees.ac.uk; international.office@tees.ac.uk; netzero@tees.ac.uk; tuvisitorscentre@tees.ac.uk",""
"Ferrer Pediatrics","14000","Maria Teresa Ferrer, a Doctor in Physical Therapy, is dedicated to transcending geographical barriers, empowering families and practitioners worldwide to optimize care for their children. With an unwavering commitment to advancing knowledge, she actively involves therapists in exploring innovative approaches such as Dynamic Flex Cast, Brachial Plexus Injury Treatment, Movement Inhibition Therapy, Neuro-Connection therapy, and more through comprehensive continuing education courses.

Her expertise, refined over 25 years, extends to a diverse range of conditions, including Brachial Plexus Injuries, Cerebral Palsy, Cortical Vision Impairments, Spina Bifida, Stroke, and various neurological disorders. Maria Teresa's mission goes beyond clinical practice; she generously imparts valuable insights to therapists and parents through weekly tips on social media, fostering a community dedicated to integrating effective strategies into children's treatment and home care plans.","ferrerpediatrics@gmail.com",""
"FOX56 WOLF TV","13300","Northeast and Central PA's FOX56 is the home of the FOX56 News First at Ten. We are the sports leader in producing many live high school and college games with our FOX56 Sports team that air on MyTV WQMY as well as locally produced shows like The Great Outdoors, NEPA Marketplace and more!","advertising@sbgtv.com; ChildrensTV@sbgtv.com; comments@sbgi.net; Contentsales@sbgtv.com; FOX56news@sbgtv.com; jcadman@sbgtv.com; sdomozyc@sbgi.net","United States"
"Michigan Humane","13100","Michigan Humane improves and saves lives through compassionate care, community engagement and advocacy for animals.","bwright@michiganhumane.org; mgonzales@michiganhumane.org; cwilliams@michiganhumane.org; dscola@michiganhumane.org; mail@michiganhumane.org",""
"University of Calgary","13100","The University of Calgary is Canada’s entrepreneurial university. A university where students, faculty and staff have the opportunity to innovate and change the world around them. Students thrive in programs made rich by research, hands-on experiences and entrepreneurial thinking. UCalgary supports research and innovation in information technology, medicine, life sciences, biotech, manufacturing, agribusiness and more.

UCalgary’s YouTube channel aims to share content that provides a look into the world on campus, brings attention to the work of community members, and strives to share knowledge around important topics happening across the country and around the globe. 

http://ucalgary.ca","accessandprivacy@ucalgary.ca","Canada"
"ClarkCountyNV","12900","Clark County is a dynamic and innovative organization dedicated to providing top-quality service with integrity, respect and accountability.  With jurisdiction over the world-famous Las Vegas Strip and covering an area the size of New Jersey, Clark is the nation’s 11th-largest county and provides extensive regional services to 2.4 million citizens and 43 million visitors a year. Included are the nation’s 7th-busiest airport, air quality compliance, social services and the state’s largest public hospital, University Medical Center. The County also provides municipal services that are traditionally provided by cities to 1 million residents in the unincorporated area. Those include fire protection, roads and other public works, parks and recreation, and planning and development.","AOCustomerServiceREquests@clarkcountynv.gov","United States"
"Rehabmart","12700","https://linktr.ee/rehabmart EXPLORE RECOMMENDED PRODUCTS & ARTICLES

RehabMart.com was founded in 1998 by Hulet Smith & Mike Price, two occupational therapists and dads of children with special needs. 

Our desire is to serve patients, families, and caregivers by offering a wide selection of innovative rehabilitation products, informative content, superb customer service, and value-oriented discount pricing. 

RehabMart it's affiliated channels are committed to offering information on emerging, discoverable, therapeutic interventions which have the potential to radically improve quality of life for limited mobility individuals and developmental potential in the special needs child.","assistance@rehabmart.com; order@rehabmart.com; po@rehabmart.com; rfq@rehabmart.com","United States"
"Ability Rehabilitation","12400","Ability Rehabilitation believes in placing the well-being of our patients first. We accomplish this through carefully selecting a staff of compassionate, dedicated, and team-oriented therapists. In fact, our company is owned and operated by this team.

From your very first visit, it’s our priority to address your needs, provide personalized care and create an individual treatment plan that will help you move safer, smarter and stronger. Bilingual staff available at most offices.","Administration@abilityrehabilitation.com",""
"YourOrthoMD","12400","I am an experienced, fellowship-trained, orthopedic surgeon specializing in arthroscopic surgery of the knee and shoulder, and joint replacement surgery of the hip, knee, and shoulder. This channel will address common issues I encounter in practice and answer questions patients often ask me.","13711456292@163.com; ctg001@gmail.com; donatella.granchi@ior.it; dr.m.wahyudi@gmail.com; drboedijono@gmail.com; jamot_silitonga@yahoo.com; joseph_gil@brown.edu; krecisz@imp.lodz.pl; lombardiav@joint-surgeons.com; michelle.pinson.1@us.af.mil; phedy.phe@gmail.com; philipp.bergschmidt@med.uni-rostock.de; rsop4all@rsop.co.id; yoshipratamadjaja@yahoo.com","United States"
"Windsor Star","12000","News and feature videos by award-winning photographers and reporters of The Windsor Star and windsorstar.com.","epapersupport@windsorstar.com; mysubscription@windsorstar.com",""
