"频道名称","粉丝数","简介","邮箱","国家"
"Legacy Physical Therapy","31500","At Legacy Physical Therapy, we are committed to providing comprehensive care to patients with a variety of pelvic dysfunctions and women's health issues.","","United States"
"Burnsie's RVT Vids","31100","A selection of educational videos geared towards future Registered Veterinary Technicians. I'm an RVT working in Ontario, Canada, and I love sharing my knowledge through these videos. If you enjoy them or share them, please make sure to credit me properly. 
These videos are made for educational purposes only. 
Thanks for tuning in!","","Canada"
"jk physio and rehab clinics","30700","Jk Physio and rehabilitation Advanced physiotherapy and rehabilitation for stroke, spinalcord injuries and  paralysis in Neuro rehabilitation ,Parkinsonism ,joint pain , arthritis and back pain .contact 9841608070/7305118070","","India"
"Renown Health","30700","Renown Health is proud to be Northern Nevada’s leading not-for-profit healthcare network, Nevada’s first integrated academic health system and the region’s only Level II Trauma Center. We are committed to bringing the best care possible to our community. Our vision is clear: to inspire better health for everyone we serve. With a diverse workforce of more than 8,000 employees, Renown has fostered a longstanding culture of excellence, determination and innovation.

For more information, visit renown.org. 

The information posted on any of our social media platforms should not be considered medical advice and should not replace a consultation with your healthcare professional. All links and websites found on Renown Health’s social media sites are provided as a service to readers, but does not constitute endorsement of those sites by Renown.","","United States"
"Shaw TV Nanaimo","29800","Shaw TV’s focus is on the support of Community Access programming that is produced by members of our local community, and the training of local community Volunteers in television production. Shaw TV also produces feature-length coverage of many special events in our local communities as part of our Community Access commitment, including festivals, forums, parades and amateur sports events.","","Canada"
"Melanie The Physio","29600","Hi I’m Melanie The Physio based in Australia.

I would like to bring my bubbly personality into this normally serious healthcare world and provide you with advice and information as best as I can to help you manage your injuries from the comfort of your own home! 

The goal of this channel is first and foremost to provide quality and informative/ educational videos.

In the meantime claiming the title of “Australia’s most famous online physiotherapist! ”- in my family's opinion i already am  🤣🤣🤣

I will make the videos simple to understand :) making it easy to follow in hope that I can help as many people as possible, one video at a time :)

Subscribe to my channel and let’s enjoy this journey to wellness together :) 

www.capitalphysiotherapy.com.au
For any business related inquiries please email to:
Capital.Physiotherapy@gmail.com","Capital.Physiotherapy@gmail.com","Australia"
"Physiopedia","27000","The Physiopedia charity is on a mission to improve global health by providing universal access to rehabilitation knowledge.  

We are the #1 Rehabilitation website in the world, and a UK registered charity.

Physiopedia is supported by Physiopedia Plus online professional development for rehabilitation https://members.physio-pedia.com

Plus members have access to hundreds of hours of accredited online courses, thousands of online resources as well as their own online portfolio plus much more...AND they support learners all over the globe through the Physiopedia charity.

Join us: https://members.physio-pedia.com/why-physioplus/","","United Kingdom"
"AIC Singapore","26100","The Agency for Integrated Care (AIC) aims to create a vibrant care community for people to live well and age gracefully. AIC coordinates and supports efforts in integrating care to achieve the best care outcomes for our clients. We reach out to caregivers and seniors with information on staying active and ageing well, and connect people to services they need. We support stakeholders in their efforts to raise the quality of care, and also work with health and social care partners to provide services for the ageing population. Our work in the community brings care services and information closer to those in need. For more about us, please visit https://www.aic.sg.","","Singapore"
"UW Health","26000","UW Health is the integrated health system affiliated with the University of Wisconsin–Madison and the University of Wisconsin School of Medicine and Public Health. We provide exceptional care through hospitals, clinics and specialty programs across Wisconsin, northern Illinois and beyond.

As Wisconsin's No. 1 hospital, we combine expert patient care, leading-edge research, education and innovation to advance health without compromise. Our physicians, nurses, researchers and care teams are dedicated to improving lives through breakthrough discoveries and compassionate care.

On this channel, you'll find patient stories, health and wellness information, expert insights, medical innovations and a behind-the-scenes look at the people who make remarkable health care possible.

UW Health is proud to be the Official Health Care Partner of the Green Bay Packers.","","United States"
"Physio Tips with Marrow","25800","Physio Tips with Marrow is a YouTube channel that gives helpful tips on physical therapy/physiotherapy related topics.  We share videos that informational about common disorders and give tips on home treatments when applicable.  The channel is hosted by Marrow Burnette, PT, MSPT, OCS, COMT.  Mr. Burnette is a certified orthopedic manual therapist and a board certified orthopedic specialists in physical therapy and has practiced for 23+ years.  He is also a continuing education instructor for Maitland Australian Physiotherapy https://maitlandseminars.site/.  Marrow Burnette is the owner of Australian Physiotherapy Specialists, a physical therapy clinic located in Jacksonville, Florida, USA.  http://australianpt.com/","frontdesk@australianpt.com","United States"
"Physiotherapy In UK","25600","I’m Nikita, an Indian Physiotherapist in London, UK (aka The United Kingdom). I have completed my MSc in Physiotherapy from University College London and am working as a Band 6 Physiotherapist in NHS. On this channel I will discuss topics related to HCPC, CSP, working in NHS, UK Visa Application, Expenses and Budgeting, Life in the UK, Studying in UK, UK Universities, and how to adjust to living in the UK as a new international Healthcare Profession/Student! 

Through this channel, I hope to help international graduates understand the many ways they can get their registration and work as Healthcare Professionals in the UK.

If you would like to contact me, find me at https://www.physiotherapyinuk.com/","",""
"neha.physiocare","25000","Hello my Physio Family ....
This is your Physiotherapist Dr. Neha Singh. I founded neha.physiocare with the goal of improving access to quality physiotherapy education and services for people of all backgrounds . 
Empowering patients to achieve their physical goals through personalized physiotherapy treatment .
I am Passionate about promoting mobility, function, and well-being

Don't forget to check out my other social media handles as well.","","India"
"Guy's and St Thomas' NHS Foundation Trust","24600","We are one of the UK's largest NHS Foundation Trusts, providing acute and specialist services at St Thomas', Guy's, and Evelina London Children's Hospital, Royal Brompton and Harefield Hospitals, and both adult and children's community services in Lambeth and Southwark.

Dedication to the communities we serve is at the heart of what we do, with high quality, personal care for every patient we treat.

We are guided by our values in everything that we do. We are: caring, ambitious, inclusive.

Our governors and members help to make us a successful NHS foundation trust by ensuring that we meet the needs and expectations of our patients.

As part of King's Health Partners, an academic health sciences centre, we are pioneers in health research, and provide high quality teaching and education. This partnership helps us provide the latest treatments for our patients alongside the best possible care.","","United Kingdom"
"IU Health","24600","Indiana University Health is Indiana's largest comprehensive health system and is comprised of hospitals, physicians and allied services dedicated to providing preeminent care throughout Indiana and beyond. Our unique partnership with the Indiana University School of Medicine gives our highly skilled physicians access to innovative treatments using the latest research and technology.","","United States"
"Restore Plus Physical Therapy","24400","Physical therapy in Long Island City, NY also serving the nearby areas of Sunnyside; Astoria; and Woodside, NY. We offer revolutionary treatments for pain relief. We treat neck pain, back pain, shoulder pain, elbow pain, wrist pain, hand pain, hip pain, knee pain, ankle pain, heel and foot pain, pre- and post-surgery, sports injuries, vertigo, fall prevention, ergonomics and injury prevention. We also offer laser therapy, kinesiotaping and post-rehab wellness programs.

DISCLAIMER: The content on this channel is NOT medical advice and is intended for general education and demonstration purposes only. This content should not be used to self-diagnose or self-treat any health, medical, or physical condition. You agree to indemnify and hold harmless Restore Plus Physical Therapy & Rehabilitation PLLC and its officers for any and all losses, injuries, or damages resulting from any and all claims that arise from your use or misuse of this content. Use of this content is at your sole risk.","","United States"
"Stanford CME","24300","Stanford CME is a global leader in the promotion of lifelong learning for healthcare professionals. As such, we advance patient and population health and promote innovation by planning and implementing accredited continuing education activities to enhance the professional development of healthcare teams both locally and regionally, in the San Francisco Bay area and in the greater Pacific Region, as well as nationally and globally.

Learn more at http://cme.stanford.edu/

Be aware that your online activity may be tracked, but you can control this by adjusting your browser, device, and platform settings and understanding their privacy policies. These settings can change, so regularly review them to ensure they meet your privacy needs. For further guidance, refer to the Federal Trade Commission’s online privacy guidelines. Click the Manage Your Information link below.","","United States"
"Tony Do","24100","","","United States"
"Academically.MedCare","24000","To help global physiotherapists, optometrists and nurses establish extensive careers, Academically has come up with this new interactive platform. This page is a one-stop solution for physiotherapists, optometrists and nurses who wish to migrate abroad and make the most of their careers. 

We will discuss the career options for physiotherapists, especially the Australian Physiotherapy Council (APC Exam), which permits physiotherapists to migrate to Australia. 

Another exam for which we’ll create and share informative videos is the OCANZ Competence in Optometry Examination (COE), which helps global optometrists register in Australia. 

Here, we will also talk about the NCLEX exam that allows you to practice as a registered nurse in Australia, New Zealand, USA, Canada and a few other countries. 

So, if you are an optometrist, a nurse or a physiotherapist, subscribe to this channel for latest industry updates.

Please fill up this form:
https://academically.com/contact-us/","","India"
"Medical Channel Asia","24000","Medical Channel Asia (MCA) was started with the mission of helping information-seekers cut through the clutter online and provide credible, researched and useful health information. 

Our commitment is to provide timely and regular health information and news specifically catered to the global Asian audience. The content provided in MCA is designed to be most suited for the Asian context and body-type. All content is developed by a medically-trained editorial team in consultation with licensed healthcare practitioners from around the world. 

All content provided on MCA is meant for informational purposes only and not as a substitute for personal health and medical advice from a healthcare professional.","booking@medicalconciergeasia.com; editor@medicalchannelasia.com; marketing@medicalchannelasia.com","Singapore"
"The Royal Agricultural Winter Fair","24000","The Royal Agricultural Winter Fair is celebrating 100 years of World Class Equine & Agricultural excellence | Join us Nov 4-13, 2022 for #RAWF100","csura@royalfair.org; info@royalfair.org",""
"Antonio Sanson","23400","Reviews & videography of Tech, Productivity, and Unique Products. I have a passion for capturing cinematic footage to craft a well told story. I love tech and getting out and being active. 

Partner/Collaborate with me. Email: sansonantonio13@gmail.com","sansonantonio13@gmail.com","United States"
"UF Health","23400","University of Florida Health is a top-ranked health care destination that attracts the brightest students, scholars, scientists and health care providers, all ready to tackle our patients’ greatest challenges. They are counting on us. And we intend to deliver, so that each generation is healthier than the last.

Our world-class academic health center in Florida provides excellence in pediatrics, cancer, heart & vascular services, movement disorders and neurosurgery. For more information about our care, visit: https://bit.ly/UFHealthHomepage.","","United States"
"NHS Health Careers","23400","NHS Health Careers offers careers information on the range of career opportunities in health. It consists of a telephone and email helpline, website, literature and other supporting materials. As well as offering careers information to anyone interested in working for in health, it offers materials and resources that support employers, schools, colleges and careers advisors.

It also runs the Step into the NHS (http://www.stepintothenhs.nhs.uk) raises awareness of the many career opportunities among young people. It includes an annual national schools competition for students in years 8 and 9.","","United Kingdom"
"Revive Physiotherapy & Rehab centre","22700","🏥 Revive Physiotherapy & Rehabilitation Center ✨

Experience advanced physiotherapy and holistic rehabilitation at Revive, Hyderabad’s trusted center for recovery.

Led by Dr. Srikanth Babu Katari (MPT), a senior physiotherapist with 20+ years of expertise in neuro, orthopedic, and pain rehabilitation, Revive offers personalized one-on-one care with proven results. His leadership has shaped Revive into a center of excellence.

We specialize in:
✅ Stroke & Spinal Cord Injury Rehab
✅ Neuro & Orthopedic Rehabilitation
✅ Gait Training & Cerebral Palsy Therapy
✅ Pain Management & Recovery Programs

📍 KPHB, Hyderabad
📞 +91 9885982698
🌐 reviverehabphysiotherapy.com

📢 Subscribe for Pro Tips & Rehab Insights! 🔔","","India"
"Rose clinic performance physiotherapy","22500","Rose Clinic Performance Physiotherapy, a private practice based in London. We are committed to delivering high-standard, evidence-based treatment for a wide range of musculoskeletal and neurological, including sports injuries and work-related disorders.

Award-winning practice ""Quality Assured Clinic (QAC)""

We provide expert second opinions/ professional advice on:
	•	Low back pain, sciatica, and discopathy
	•	Joint conditions 
	•	Neck pain, postural issues
	•	Gait abnormalities 
. Shockwave: MASTERPLUS SHOCKWAVE THERAPY

. Foot Scan and 3D Orthotic Insoles

All our practitioners are HCPC, Chartered Society of Physiotherapy (CSP), registered and part of Physio First
Our YouTube channel is a trusted resource for patients, students, and clinicians.
Practical Rehabilitation & Exercise Content
Hands-On Technique 

Subscribe for expert guidance, educational content, and practical physiotherapy
Got a question or need a consultation? Contact us directly.
http://www.RoseClinicPhysio.co.uk ‎","info@roseclinicphysio.co.uk","United Kingdom"
"Just A Different Life","22500","A large family created biologically and through adoption.  Multiple special needs, homeschool, transitioning to adulthood adoption, a lot of love and a bit of crazy!","","Canada"
"USAGov","22400","The official YouTube channel of USA.gov, linking you to videos across government.  Visit the playlists and featured channels for a wide variety of interesting videos!  This channel was recently renamed USA.gov and has been combined with The U.S. Government channel.  If questions or if you are a federal agency and want your channel added to this channel, please send us a message.  

The U.S. Government does not promote or endorse any non-Government or commercial content appearing on the page.","","United States"
"countysandiego","22100","Official YouTube page for the County of San Diego government, including programs that are cablecast & shown on CountyNewsCenter.com and CNC TV.","","United States"
"MM PHYSIO","22100","Namaste Everyone,
Our journey started in 2020 with a simple goal—to share real experiences as internationally educated physiotherapists navigating life, licensing exams (NPTE & PCE), and careers in Canada and the USA.
What began as a small initiative has grown into MM Physio, now with three active clinics in Cambridge, Guelph, and Kitchener (2026), helping hundreds of patients every month with pain relief, rehabilitation, and better mobility.
On this channel, we share:
• Physio career guidance & licensing journey
• Student & work-life experiences
• Clinical insights & treatment approaches
• Business growth & clinic-building journey
We’re a passionate team committed to helping patients live pain-free while supporting physiotherapists in building successful careers.
All content is based on real experiences—always do your own research.
Join us on this journey 🚀","","Canada"
"Sports Rehab Expert","21900","My name is Greg Schaible and as a Sports Rehab Physical Therapist I work with a lot of athletes and active individuals to overcome injuries like shoulder pain, knee pain or lower back stiffness. This physiotherapy channel aims to help athletes and regular people prevent injuries as well as speed up and increase the recovery rates! 

If you like working out at the gym, playing sports, and living an active lifestyle. Then this channel will help you increase muscle strength, tendon resiliency, improve mobility and reduce aches and pains. 

My Clinic is On Track Physiotherapy where we help people in Ann Arbor, Michigan as well as ANYONE at a distance through our online training programs.

https://www.annarbor.physio

Additionally, I own a Sports Rehab Education company called Sports Rehab Expert which helps rehab clinicians and strength coaches improve results with their clients!

https://www.sportsrehabexpert.com","","United States"
"Centennial College","21500","Centennial College offers programs in business, communications, community and health studies, general arts, English language studies, engineering technology, hospitality, tourism and transportation.","partnerships@centennialcollege.ca; rpolsinelli@centennialcollege.ca","Canada"
"Macquarie University","21400","Macquarie University is a major Australian public teaching and research university located in Sydney. Founded in 1964 by the New South Wales Government, it enjoys a beautiful 126 hectare, park-like campus close to the high-technology corridor running from Sydney's north-west to the city.

The University enrols about 35,000 students across four faculties - Business and Economics, Arts, Science, and Human Sciences -- and employs more than 2000 staff. Macquarie is an international university, with 12,000 of its current students coming from more than 117 countries, and alumni found worldwide.

Macquarie has been consistently ranked in the top 10 universities in Australia and among the top 200-300 universities in the world by various sources.

CRICOS Provider 00002J","","Australia"
"Leeds Teaching Hospitals NHS Trust","21400","One of the largest and busiest acute hospital trusts in the country, our vision is to provide the highest quality specialist and integrated care. 

We are incredibly proud of the work we do across our seven hospitals in Leeds. Our state-of-the-art facilities enable us to deliver high-quality hospital services for the people of Leeds, Yorkshire and the Humber and beyond.

We play an important role in the training and education of medical, nursing and dental students, and are a centre for world-class research, innovation and pioneering new treatments.  

Our workforce of 20,000 staff are central to everything we do here at Leeds Teaching Hospitals and our reputation for specialist care, research and academic training is down to their hard work and dedication.

Our seen hospitals are: 
Leeds General Infirmary
St James's University Hospital
Chapel Allerton Hospital
Leeds Children's Hospital
Seacroft Hospital
Wharfedale Hospital
Leeds Dental Institute","innovation.lth@nhs.net; leedsth-tr.ppi@nhs.net; leedsth-tr.researchcareerhub@nhs.net; leedsth-tr.researchcomms@nhs.net; leedsth-tr.researchcontracts@nhs.net; leedsth-tr.researchdata@nhs.net; leedsth-tr.researchfacilitation@nhs.net; leedsth-tr.researchfeasibility@nhs.net; leedsth-tr.researchgovernance@nhs.net; leedsth-tr.ribusinessteam@nhs.net; leedsth-tr.speakup@nhs.net; leedsth-tr.website@nhs.net; ltht.researchinformatics@nhs.net; research.academylth@nhs.net","United Kingdom"
"Health4TheWorld Academy","21200","Health4theworld Academy aims to build the largest online free of cost educational channel in medicine to provide reliable education from the leading close to 100 medical professors from top institutions worldwide. This multiple speciality channel includes content for doctors, medical students, residents, fellows, community health care workers, nurses and allied medical staff. This can be accessed in multiple languages. This movement has been by inspired by unmet medical needs worldwide. We believe every health care professional should have free of cost access to life saving knowledge from the best to save lives of their patients. 
Join the movement to spread this knowledge by subscribing to this channel and sharing it with your friends.
Please see the disclaimer page https://health4theworld.org/academy/medical-content-disclaimer/","","United States"
"TSAOG Orthopaedics & Spine","20900","TSAOG Orthopaedics & Spine, formerly The San Antonio Orthopaedic Group, was established by John J. Hinchey, MD, and has been a long-time provider of quality orthopaedic care since 1947. With a commitment to providing the highest standards of medical and surgical care, TSAOG has become the largest orthopaedic practice in San Antonio and South Texas. 

The physicians at TSAOG specialize in the diagnosis and treatment of diseases and injuries of the musculoskeletal system, including:

Joint replacement
Sports medicine injuries
Arthroscopic surgery
Spine treatment
Care and surgery of the shoulder, elbow, hand, wrist, knee, foot and ankle 

We also offer additional services, including:

Hand therapy and physical therapy
Industrial rehabilitation
Worker’s comp
Digital imaging
Outpatient surgery
Orthopaedic urgent care","clinicalforms@healthmark-group.com","United States"
"The Schwarzman Animal Medical Center","20900","The Schwarzman Animal Medical Center is the world’s largest non-profit animal hospital with NYC’s only Level 1 Trauma Center. Our team of 130+ veterinarians work across more than 20 specialties to provide world-class medical care, and we are here for pets and their families 24/7. We are proud to have served the people and pets of New York, and beyond, for over 110 years. Learn more at www.amcny.org.","","United States"
"It's Danny","20600","My name is Daniel Rodriguez. I'm a 26-year old content creator. I received my bachelor's degree in Athletic Training from the University of Miami. I completed a pre-med postbacc program at the University of Florida. And I am currently in my first year of medical school at The Dr. Kiran C. Patel College of Osteopathic Medicine at Nova Southeastern University. 

Instagram: https://instagram.com/theitsdanny?igshid=YmMyMTA2M2Y=
TikTok: https://www.tiktok.com/@theitsdanny?_t=ZP-8yCGwVcWM7L&_r=1

Contact: contact@danielyt.com","contact@danielyt.com","United States"
"Dr. Heather, DPT | Pediatric Therapy Essentials","20000","My name is Dr. Heather. I'm a Physical Therapist with over 27 years of experience in pediatrics. I have both my Masters and Doctorate in Physical Therapy. I'm also a Board Certified Clinical Specialist in Pediatrics.

Throughout my career I have worked in Early Intervention, Public Schools, and Private Practice. I've owned and operated 2 private practices which allowed me to combine my loves for physical therapy and entrepreneurship. I created this channel to  provide education, support, and resources to families, educators, and professionals.","","United States"
"NHS Greater Glasgow and Clyde","20000","Official video channel of NHS Greater Glasgow and Clyde. NHSGGC serves a population of 1.2 million and employs 38,000 staff -- it is the largest NHS organisation in Scotland and one of the largest in the UK.","","United Kingdom"
"Johns Hopkins Howard County Medical Center","19800","This is the official YouTube channel for the Johns Hopkins Howard County Medical Center (formerly Howard County General Hospital) and is managed by the office of Marketing and Communications. We welcome your interest, ideas and participation.","",""
"Physical Therapy & Hand Clinic of Hillsboro","19500","Welcome to the Physical Therapy & Hand Clinic of Hillsboro's YouTube channel. We pride ourselves in providing high-quality, one-on-one physical therapy to people in Hillsboro, Oregon. The purpose of this channel is to provide our patients with instructional videos so that they can be more confident in performing their home exercises properly, and to help anyone who finds our channel perform these exercises properly. If you would like us to create a video for an exercise you are unsure of or interested in, please feel free to contact us via email, phone or in the comments section of our videos . And remember, you should check with your physical therapist before trying any of these exercises to make sure they are appropriate for you.

https://www.facebook.com/ptandhand/

http://pthandclinic.com/","","United States"
"PaTTAN","19300","The mission of the Pennsylvania Training and Technical Assistance Network is to support the efforts and initiatives of the Bureau of Special Education, and to build the capacity of local educational agencies to serve students who receive special education services.","","United States"
"Nitin Kumar Arora : Physiotherapist","19200","PhyX Pain Solutions is an organization that is aimed at entailing the vision of our founders Mr Mukesh Kumar Arora and Dr Nitin Kumar Arora. A venture meant for providing the much needed help and support in order to increase the reach of healthcare and rehabilitation even to the far fledged towns and villages across the globe. This will increase awareness among people regarding the evolving concept of TELEMEDICINE and TELEREHABILITATION. This concept will provide the best evidence based rehabilitation along with quality care at a price that suits every pocket. We specialize in back pain, spine, sports, and Neuro rehabilitation among others.","","India"
"Mind Your Horse","19100","www.mindyourhorse.com.","info@mindyourhorse.com","Canada"
"Foundation Equine Clinic","19000","","",""
"DrKitVideos","19000","Please visit drkit.org to find links to all of these videos organized by type (work, school, parenting) and discipline.","",""
"McMaster University Health Sciences","18300","McMaster University's Faculty of Health Sciences trains physicians, nurses, physiotherapists, occupational therapists, health care researchers, physician assistants and midwives to work together in teams, providing the finest patient care.","","Canada"
"Sedative Physio","18000","Hello everyone,
I am, Dr. Akshay Kumar PT and I welcome you to my YouTube channel, where I'll be sharing my expertise on various topics related to physiotherapy!

As a physiotherapist, I'm passionate about helping people recover from injuries, manage pain, and improve their overall physical function. On this channel, you'll find lectures covering a wide range of subjects, including exercise therapy, electrotherapy, PT Ortho, PT neuro, PT cardio, and PT gyne.

My goal is to provide you with accurate information that's easy to understand and apply. If you are a medical student & interested in learning more about these subjects, my hope is that you'll find my videos informative, engaging, and helpful.

So, if you're ready to deepen your knowledge of physiotherapy and improve your clinical skills, be sure to subscribe to my channel and hit the notification bell so you never miss an update. Thanks for tuning in!

Contact with us:
Mail : sedativedoctor@gmail.com
Instagram: @sedative_physio","sedativedoctor@gmail.com","India"
"UChicago Medicine","18000","Our videos offer interviews with the University of Chicago Medicine experts, patient stories, overviews of our programs and services, and explorations into the changing world of biomedicine.","","United States"
"Lady Bits Physical Therapy","17700","Lady Bits Physical therapy, owned by physical therapist Julie Kwong, MPT is a place for women to come and learn about their pelvic floor muscles and so much more. This channel will assist in understanding of  how to use your pelvic floor and other synergistic core muscles to maintain and restore normal healthy function throughout our lives. Prenatal preparation and postnatal recovery, as well as exercises safe for prolapse, diastasis recti, and generalized weakness resulting in incontinence and more will be presented as program is developed.","",""
"Dr. Lauren Baker","17200","Dr. Lauren Baker is a Pediatric Physical Therapist in Boise, Idaho with a Doctorate and Manual Therapy Certification from the University of St. Augustine for Health Sciences and a BS in Athletic Training from the University of Iowa.  

She has built a thriving career while navigating the unique challenges as a military spouse, including serving as an adjunct professor in the DPT curriculum, owning multiple successful cash based mobile pediatric physical therapy practices, and authoring six books on baby development and pediatric physical therapy for both parents and healthcare providers. She now focuses on empowering proactive parents through her books, blog, and her YouTube channel. Follow along on her travels and get behind the scenes content - https://www.instagram.com/drlaurenbaker

Order the newest learning to crawl book here: https://drlaurenbaker.com/learning-to-crawl-book

Audio podcast uploads are varied & comments are responded to monthly. Video uploads coming back 2028.","","United States"
"American Veterinary Medical Association","17000","The official American Veterinary Medical Association YouTube channel. We hope you find it informative and entertaining. For more information about any of the topics we address here, check out our website at www.avma.org.","",""
"Springhill Equine Veterinary Clinic","17000","Welcome to the Springhill Equine Veterinary Clinic's Youtube channel! Whether you found us through our podcast (Straight from the Horse Doctor's Mouth), our books (The Adventures of the Horse Doctor's Husband series), our veterinary clinic, or some other way, we're glad you're here! The purpose of our videos is to help horse owners provide better care to their animals through education. Springhill Equine Veterinary Clinic is located in Newberry, Florida, and serves the North Central Florida region with premier healthcare for horses and other large animals. Please visit our website at www.SpringhillEquine.com to learn more about us.","vets@springhillequine.com","United States"
"ProMedica","16800","SUBSCRIBE TO PROMEDICA TV: https://www.youtube.com/ProMedicaTV

Subscribe to our channel to hear stories from patients, learn about trending topics in our communities, or to pick up wellness tips and recipes that you can use every day. At ProMedica, our Mission is to improve your health and well-being.  

VISIT OUR SITES: 

Website: https://www.promedica.org
Facebook: http://www.facebook.com/promedicahealth
Twitter: http://www.twitter.com/promedicahealth
LinkedIn: http://www.linkedin.com/company/promedica","","United States"
"University of Maryland School of Medicine","16800","Chartered in 1807, the School of Medicine is the fifth oldest and the first public medical school in the US. Our founding building, Davidge Hall, built in 1812, is recognized as the oldest medical facility in the country continuously used for medical education and is a National Historical Landmark.","egasaway@som.umaryland.edu; pathaprogram@som.umaryland.edu; webmaster@som.umaryland.edu; admissions@som.umaryland.edu; aganzermiller1@som.umaryland.edu; bernard.frisby@umm.edu; carly.foland@umm.edu; clawrence@fpi.umaryland.edu; cscheiderer@som.umaryland.edu; danielle.crawford@som.umaryland.edu; DCJones@som.umaryland.edu; dharcum@som.umaryland.edu; dreynolds@som.umaryland.edu; eboydston@som.umaryland.edu; ell@som.umaryland.edu; eshea@umm.edu; gbooker@som.umaryland.edu; HMinken@som.umaryland.edu; iamoros@som.umaryland.edu; JByer@som.umaryland.edu; jecke@som.umaryland.edu; jfisher@som.umaryland.edu; kelly.clark@som.umaryland.edu; kelly.gieron@umm.edu; kmyers@som.umaryland.edu; lindsay.farrington@umm.edu; meggie.connelly@umm.edu; melissa.poland@som.umaryland.edu; MWasson@som.umaryland.edu; nhawsey@som.umaryland.edu; nicole.stafford@umm.edu; nrathell@som.umaryland.edu; pbates@som.umaryland.edu; plambert@som.umaryland.edu; registrar@umaryland.edu; RJBrown@som.umaryland.edu; rsteen@som.umaryland.edu; SabriahaPoole@som.umaryland.edu; SBradley@som.umaryland.edu; studentaffairs@som.umaryland.edu; StudentResearch@som.umaryland.edu; terryroberts@umm.edu; tmorgan@som.umaryland.edu; tnkenge@som.umaryland.edu; whitney.krapf@umm.edu","United States"
"Emerge Pediatric Therapy","16500","We are a pediatric occupational, speech-language, and physical therapy clinic located in Durham, Cary, and Carrboro NC.","","United States"
"SEEKJobs","16300","","","Australia"
"Kingston University","16100","This is the official YouTube home of Kingston University. Here we share student work, information on the courses we offer, snippets from lectures and clips of our facilities and campuses.","","United Kingdom"
"Don't Forget The Bubbles","16000","Are you a busy healthcare professional or healthcare student? 
Do you look after and treat children who are unwell? 

We've got you covered. We are a team of healthcare professionals using our channel to bring you videos on: 

Clinical paediatric pearls
Online teaching tips
Ways to improve your productivity","tara.george@nhs.net","United Kingdom"
"The Careers Department","15900","Helping you work out what you want to do in life.","","Australia"
"ChoosePT","15800","A physical therapist can help you achieve and maintain mobility and quality of life without surgery or prescription medication, in many cases. With their extensive education, physical therapists help you move forward so that you can get back to daily living. Learn more at choosept.com","consumer@apta.org",""
"Johanna J Equestrian Physio","15600","Hello and welcome to my channel!

My name is Johanna Janatuinen, I´m a physiotherapist, animal physiotherapist and riding instructor. A big passion of mine has always been training horses and also rehabilitation. This channel is all about horse and rider wellbeing, and horse and rider training and development. You will find tips to improve your riding in and out of the saddle, and especially on how to develop a better seat in the saddle, which I think all good riding eventually comes down to.

I have worked with horses and riders for more than 20 years, first training horses and teaching riding in Finland where I live and also abroad. Later I studied to become a physiotherapist and after that also specialized in animal physiotherapy. I treat and train horses and riders, my biggest focus being to develop the connection and understanding between rider and the horse.","","Finland"
"Rady Children's Health - Orange County","15500","Formerly CHOC. Bringing compassion, innovation, and worldclass pediatric care so children have the chance to turn their brightest dreams into reality. #ForEveryDreamTheyDareToDream","","United States"
"dvm360","15300","The dvm360 YouTube channel offers news videos for veterinarians and veterinary team members, as well as instructional videos for pet owners.","","United States"
"universityworcester","15200","The University of Worcester is a campus-based university in a beautiful English cathedral city. It's a place where every individual is supported to achieve their potential.

Worcester has become so popular with students because we have: An outstanding record of graduate employment; High-quality teaching; Professionally-focused courses; Excellent student support; A green and peaceful campus in a historic city.

This really is a very special place to study.","",""
"Anglia Ruskin University","15200","Anglia Ruskin has a student population of around 31,500. We're one of the largest universities in the East of England and a large provider of part-time education.","cap@aru.ac.uk; go@aru.ac.uk; austin.brown@aru.ac.uk; bethan.howe@aru.ac.uk; business@aru.ac.uk; businessclinic@aru.ac.uk; gbosibo-titilayo.gbemisola@aru.ac.uk; hussnain.afzaal@aru.ac.uk; india@aru.ac.uk; jing.jin@aru.ac.uk; linda.ayodele@aru.ac.uk; nana.adom@aru.ac.uk; pakistan@aru.ac.uk; salvatore.genovesi@aru.ac.uk; usama.saleem@aru.ac.uk","United Kingdom"
"Sri Ramachandra Institute of Higher Education and Research","15100","Sri Ramachandra Medical College and Research Institute (Deemed to be University), ranked among the top health sciences universities in India, had its origin as Sri Ramachandra Medical College and Research Institute which was established by Sri Ramachandra Educational and Health Trust in the year 1985 as a private not-for-profit self-financing institution and dedicated to serve the society as a centre of excellence with emphasis on medical education, research and health care. The Trust achieved the task of establishing the Institution as a “Centre of Excellence” under the leadership of Late Shri. N.P.V.Ramasamy Udayar who was the Founder & Managing Trustee of the Trust and also the first Chancellor of the Deemed to be University. Shri. V.R. Venkataachalam is currently the Chancellor of the Deemed to be University and is also the Managing Trustee of the Trust.","","India"
"Dr Sayyeda Uneza Fatima","14700","Physiotherapist |Creator |Educator
Lifestyle |Motivation
📍Delhi
🥇Gold medalist- BPT and MPT- JMI
📧 sunezafatima@gmail.com","sunezafatima@gmail.com",""
